Wall time,Step,Value
1713801225.5997288,219,0.9126666784286499
1713801300.4220796,438,0.9509999752044678
1713801374.475153,657,0.9126666784286499
1713801449.8509614,876,0.9459999799728394
1713801524.554696,1095,0.9810000061988831
1713801599.843652,1314,0.984666645526886
1713801674.4274304,1533,0.9866666793823242
1713801749.7559583,1752,0.9823333621025085
1713801825.3605492,1971,0.984666645526886
1713801902.2881508,2190,0.9856666922569275
1713801977.5926657,2409,0.9863333106040955
1713802051.9070387,2628,0.9803333282470703
1713802127.0862684,2847,0.9946666955947876
1713802203.3391883,3066,0.9943333268165588
1713802279.4012558,3285,0.9926666617393494
1713802355.4751909,3504,0.9950000047683716
1713802431.0890057,3723,0.9946666955947876
1713802505.506059,3942,0.9940000176429749
1713802581.5834117,4161,0.9946666955947876
1713802656.7493284,4380,0.9953333139419556
1713802731.4631953,4599,0.9936666488647461
1713802805.1103516,4818,0.9933333396911621
1713802879.4607885,5037,0.9929999709129333
1713802956.0682113,5256,0.9950000047683716
