Wall time,Step,Value
1716375517.012727,657,0.7699044942855835
1716375618.566305,1314,0.8102412819862366
1716375720.4995205,1971,0.8526322245597839
1716375822.749995,2628,0.8823117017745972
1716375924.8448186,3285,0.8559346795082092
1716376026.6330228,3942,0.9115822911262512
1716376128.7322898,4599,0.9197372794151306
1716376230.828885,5256,0.9105746150016785
1716376332.5977476,5913,0.9099339842796326
1716376434.6133573,6570,0.932928204536438
1716376536.6852925,7227,0.9404895901679993
1716376638.9505715,7884,0.9437947273254395
1716376741.2836463,8541,0.9477262496948242
1716376843.4101684,9198,0.9476721286773682
1716376945.333404,9855,0.9503128528594971
1716377047.4212885,10512,0.9289402961730957
1716377149.5211565,11169,0.9480507969856262
1716377251.4393718,11826,0.9466679692268372
1716377353.4035432,12483,0.919832706451416
1716377455.570325,13140,0.9680135250091553
1716377558.0394323,13797,0.9678142666816711
1716377660.142338,14454,0.9694391489028931
1716377762.207295,15111,0.9687077403068542
1716377864.1537137,15768,0.9683284759521484
1716377966.3274379,16425,0.9688617587089539
1716378068.3368487,17082,0.9691346883773804
1716378170.2837787,17739,0.9701172113418579
1716378272.467425,18396,0.9707109332084656
1716378374.2913482,19053,0.9710544347763062
1716378476.0655568,19710,0.971224844455719
1716378578.2986927,20367,0.9710477590560913
1716378680.3338878,21024,0.9710031747817993
1716378782.3758392,21681,0.9700696468353271
1716378885.1953824,22338,0.9704180359840393
1716378987.013383,22995,0.9710341095924377
