Wall time,Step,Value
1716222955.6748042,50,0.15184256434440613
1716222963.8002067,100,0.06602023541927338
1716222971.6775982,150,0.17235057055950165
1716222979.7324905,200,0.04415813088417053
1716223019.795946,250,0.1443285495042801
1716223028.1166482,300,0.028328213840723038
1716223036.1628585,350,0.13119640946388245
1716223044.4353776,400,0.0750126838684082
1716223083.6341934,450,0.0765514075756073
1716223092.12392,500,0.1353044956922531
1716223100.2298954,550,0.03846456855535507
1716223108.7664416,600,0.027222730219364166
1716223116.9435675,650,0.2765727937221527
1716223156.5369594,700,0.06084362417459488
1716223164.8574052,750,0.0528394877910614
1716223173.1234035,800,0.04243307560682297
1716223181.5175388,850,0.050593793392181396
1716223221.3204768,900,0.054989710450172424
1716223229.3304286,950,0.023948397487401962
1716223237.515123,1000,0.04322491213679314
1716223245.601644,1050,0.04903464764356613
1716223285.17024,1100,0.007819736376404762
1716223293.340126,1150,0.0035298308357596397
1716223301.715219,1200,0.0033093118108808994
1716223310.004481,1250,0.0038375835865736008
1716223318.085574,1300,0.026151759549975395
1716223357.040838,1350,0.023730697110295296
1716223365.7659233,1400,0.0028020660392940044
1716223374.2040603,1450,0.012215090915560722
1716223382.6057653,1500,0.015577750280499458
1716223422.1346936,1550,0.02913818322122097
1716223430.0997798,1600,0.024915866553783417
1716223438.3788362,1650,0.015873583033680916
1716223446.4288175,1700,0.005134806968271732
1716223454.645071,1750,0.007674406282603741
1716223493.331606,1800,0.011496839113533497
1716223501.5627682,1850,0.013314614072442055
1716223509.7773855,1900,0.0011790693970397115
1716223517.979726,1950,0.006329702213406563
1716223557.4718606,2000,0.026406852528452873
1716223565.7674217,2050,0.03584892675280571
1716223574.1139824,2100,0.00728987343609333
1716223582.3210409,2150,0.039688073098659515
1716223621.7804673,2200,0.00875813141465187
1716223630.0622861,2250,0.002951822942122817
1716223638.4715514,2300,0.003138716798275709
1716223646.7014358,2350,0.0016602561809122562
1716223655.1345382,2400,0.0005584880709648132
1716223694.5793352,2450,0.09345784783363342
1716223702.633217,2500,0.00031213852344080806
1716223710.963268,2550,0.0007995888590812683
1716223719.0165336,2600,0.0018177207093685865
1716223758.2629774,2650,0.0011724131181836128
1716223766.2020326,2700,0.0008805898251011968
1716223774.55595,2750,0.0028029202949255705
1716223782.654381,2800,0.0020884941332042217
1716223822.012242,2850,0.004877327475696802
1716223830.0368118,2900,0.0016862263437360525
1716223838.127475,2950,0.011945776641368866
1716223846.3205826,3000,0.001165148918516934
1716223854.2122495,3050,0.0008444710401818156
1716223893.6680858,3100,0.0016248458996415138
1716223901.8286557,3150,0.010828052647411823
1716223910.389503,3200,0.0006895279511809349
1716223918.6116462,3250,0.0027797985821962357
1716223957.93896,3300,0.0025065713562071323
1716223966.0612893,3350,0.0016946945106610656
1716223973.9356608,3400,0.0009674098691903055
1716223982.1593165,3450,0.0033768871799111366
1716223989.850118,3500,0.0028440849855542183
1716224028.7601612,3550,0.001055680913850665
1716224036.4054081,3600,0.003371516242623329
1716224044.3505182,3650,0.0005362892989069223
1716224051.9987926,3700,0.002444988349452615
1716224091.4930534,3750,0.0009919109288603067
1716224099.66952,3800,0.0009192038560286164
1716224107.596223,3850,0.0028006175998598337
1716224115.8571625,3900,0.0007956799818202853
1716224155.016658,3950,0.0007242074934765697
1716224163.9764798,4000,0.000646281405352056
1716224172.2774885,4050,0.0005923971184529364
1716224180.6211524,4100,0.020181985571980476
1716224188.5504098,4150,0.002868497744202614
1716224227.5574095,4200,0.00038805865915492177
1716224236.035716,4250,0.0010823160409927368
1716224244.0976095,4300,0.003896213136613369
1716224252.58591,4350,0.0021528005599975586
1716224291.4688804,4400,0.0013521540677174926
1716224299.8231869,4450,0.013227749615907669
1716224307.8178818,4500,0.001609605853445828
1716224316.197244,4550,0.001904668752104044
