Wall time,Step,Value
1716322547.2557688,50,0.48785388469696045
1716322555.346982,100,0.5053169131278992
1716322563.4285982,150,0.3728630840778351
1716322571.5576096,200,0.35159653425216675
1716322579.910303,250,0.35307130217552185
1716322588.3266163,300,0.23712123930454254
1716322596.493962,350,0.49119770526885986
1716322604.5958803,400,0.3921774625778198
1716322612.8473957,450,0.4211709499359131
1716322621.1573694,500,0.3280021548271179
1716322629.4351747,550,0.39743489027023315
1716322637.6818638,600,0.34169816970825195
1716322646.102193,650,0.2760847508907318
1716322695.8249226,700,0.2961830794811249
1716322703.6154768,750,0.34232059121131897
1716322711.2811673,800,0.29806050658226013
1716322718.9608686,850,0.23874740302562714
1716322726.6378067,900,0.2752818763256073
1716322734.3230505,950,0.3007606863975525
1716322742.0423367,1000,0.36869797110557556
1716322749.7158048,1050,0.22158846259117126
1716322757.4146655,1100,0.3875845670700073
1716322765.1079614,1150,0.30084332823753357
1716322772.7997587,1200,0.23857741057872772
1716322780.4947028,1250,0.16512756049633026
1716322788.1973083,1300,0.36295759677886963
1716322833.214411,1350,0.24932585656642914
1716322840.8577037,1400,0.3442044258117676
1716322848.505287,1450,0.26648610830307007
1716322856.1862776,1500,0.2575739026069641
1716322863.8537867,1550,0.33882570266723633
1716322871.523708,1600,0.2480507791042328
1716322879.195082,1650,0.22174520790576935
1716322886.8627417,1700,0.26606547832489014
1716322894.5266483,1750,0.24807260930538177
1716322902.20495,1800,0.3102661073207855
1716322909.8734329,1850,0.21868020296096802
1716322917.5499218,1900,0.1540863811969757
1716322925.2296958,1950,0.2778337597846985
1716322970.9215438,2000,0.23639430105686188
1716322978.8985293,2050,0.20498725771903992
1716322986.6299503,2100,0.17452135682106018
1716322994.318719,2150,0.19983980059623718
1716323002.024535,2200,0.24425289034843445
1716323009.743009,2250,0.21039803326129913
1716323017.4488635,2300,0.30968472361564636
1716323025.1406348,2350,0.17954672873020172
1716323032.844879,2400,0.2649163603782654
1716323040.5586255,2450,0.21848665177822113
1716323048.2611258,2500,0.22852671146392822
1716323055.9645026,2550,0.16543731093406677
1716323063.665962,2600,0.20896565914154053
1716323109.0047882,2650,0.1646185964345932
1716323116.641248,2700,0.18281838297843933
1716323124.2945821,2750,0.10330190509557724
1716323131.965186,2800,0.2014174610376358
1716323139.6404917,2850,0.22944390773773193
1716323147.350932,2900,0.4668477773666382
1716323155.0352004,2950,0.1320960521697998
1716323162.7059567,3000,0.22297929227352142
1716323170.382486,3050,0.17256593704223633
1716323178.0608258,3100,0.15498854219913483
1716323185.7395148,3150,0.12136571854352951
1716323193.4217904,3200,0.37359619140625
1716323201.1041734,3250,0.12976735830307007
1716323246.120253,3300,0.11460065841674805
1716323253.7604268,3350,0.30235549807548523
1716323261.4191306,3400,0.17605389654636383
1716323269.0859973,3450,0.14846692979335785
1716323276.7555904,3500,0.23343971371650696
1716323284.452145,3550,0.14395596086978912
1716323292.142545,3600,0.2250230312347412
1716323299.8248947,3650,0.22846677899360657
1716323307.5205958,3700,0.13190630078315735
1716323315.207181,3750,0.17137256264686584
1716323322.884246,3800,0.11122995615005493
1716323330.5558283,3850,0.2120923101902008
1716323338.2340322,3900,0.11613695323467255
1716323382.9844372,3950,0.21036873757839203
1716323390.6428585,4000,0.23521435260772705
1716323398.540618,4050,0.14645081758499146
1716323406.2137773,4100,0.18381409347057343
1716323413.8841636,4150,0.26578980684280396
1716323421.5606825,4200,0.15326586365699768
1716323429.2350857,4250,0.23709705471992493
1716323436.911454,4300,0.098151296377182
1716323444.5917923,4350,0.11168907582759857
1716323452.2685518,4400,0.28764697909355164
1716323459.9470282,4450,0.14684298634529114
1716323467.6427796,4500,0.18977096676826477
1716323475.3257704,4550,0.30907928943634033
1716323520.4845765,4600,0.12916874885559082
1716323528.1172001,4650,0.1465470939874649
1716323535.7656257,4700,0.24706757068634033
1716323543.4272275,4750,0.10746278613805771
1716323551.105718,4800,0.22629453241825104
1716323558.7878706,4850,0.19838030636310577
1716323566.4897265,4900,0.176201730966568
1716323574.1691966,4950,0.3126765191555023
1716323581.8635035,5000,0.28386157751083374
1716323589.5642948,5050,0.15556445717811584
1716323597.2561357,5100,0.32602033019065857
1716323604.9479105,5150,0.1837264746427536
1716323612.6451695,5200,0.1394329071044922
1716323620.3349452,5250,0.1465688943862915
1716323664.9987411,5300,0.19665873050689697
1716323672.648667,5350,0.21037352085113525
1716323680.3180118,5400,0.11382250487804413
1716323687.9952807,5450,0.1444970965385437
1716323695.6801424,5500,0.255763977766037
1716323703.3573909,5550,0.20538723468780518
1716323711.0415177,5600,0.19044215977191925
1716323718.7373025,5650,0.0886106789112091
1716323726.4373496,5700,0.1337597668170929
1716323734.1601777,5750,0.15366554260253906
1716323741.8545198,5800,0.18767279386520386
1716323749.554901,5850,0.28639310598373413
1716323757.2481089,5900,0.15266349911689758
1716323802.268032,5950,0.16458038985729218
1716323809.911127,6000,0.12834787368774414
1716323817.8414488,6050,0.1428087204694748
1716323825.5408175,6100,0.1630837321281433
1716323833.2437458,6150,0.32188090682029724
1716323840.934331,6200,0.12029828131198883
1716323848.644101,6250,0.13838443160057068
1716323856.3464239,6300,0.166174978017807
1716323864.048882,6350,0.1699036955833435
1716323871.7481465,6400,0.1461849808692932
1716323879.446823,6450,0.11325821280479431
1716323887.157374,6500,0.1791517585515976
1716323894.8678713,6550,0.27971673011779785
1716323939.7605696,6600,0.1356436014175415
1716323947.4183493,6650,0.08619357645511627
1716323955.06411,6700,0.032945163547992706
1716323962.739933,6750,0.1239260882139206
1716323970.4391422,6800,0.2533283829689026
1716323978.138155,6850,0.07233095914125443
1716323985.8410258,6900,0.08574578166007996
1716323993.5509372,6950,0.0718202292919159
1716324001.2498407,7000,0.17622233927249908
1716324008.9422245,7050,0.10106615722179413
1716324016.6425228,7100,0.13387399911880493
1716324024.3353443,7150,0.09452678263187408
1716324032.036326,7200,0.2150285243988037
1716324077.0479243,7250,0.13723117113113403
1716324084.7012718,7300,0.08277782797813416
1716324092.3729022,7350,0.1829971969127655
1716324100.0382452,7400,0.09128072112798691
1716324107.743183,7450,0.09023093432188034
1716324115.4467382,7500,0.10901933908462524
1716324123.141707,7550,0.20610830187797546
1716324130.8317032,7600,0.07887854427099228
1716324138.5290163,7650,0.12064746022224426
1716324146.2269118,7700,0.2245132476091385
1716324153.9304018,7750,0.16270263493061066
1716324161.640462,7800,0.22667589783668518
1716324169.3341293,7850,0.2875640392303467
1716324215.3411999,7900,0.08467209339141846
1716324222.975022,7950,0.13107529282569885
1716324230.642263,8000,0.18443161249160767
1716324238.590824,8050,0.1522706001996994
1716324246.285592,8100,0.21859318017959595
1716324253.981516,8150,0.11307217925786972
1716324261.693443,8200,0.18958154320716858
1716324269.3889506,8250,0.20016193389892578
1716324277.0990798,8300,0.15713763236999512
1716324284.805061,8350,0.2256155014038086
1716324292.5015628,8400,0.21540158987045288
1716324300.201035,8450,0.13264405727386475
1716324307.9173994,8500,0.1103338748216629
1716324352.8314838,8550,0.1675039529800415
1716324360.4832606,8600,0.11962827295064926
1716324368.1485195,8650,0.2091750204563141
1716324375.815093,8700,0.07705650478601456
1716324383.491649,8750,0.28459402918815613
1716324391.1766834,8800,0.16036787629127502
1716324398.8827016,8850,0.08426883816719055
1716324406.590402,8900,0.08630937337875366
1716324414.2970817,8950,0.08896766602993011
1716324421.9912279,9000,0.0813760980963707
1716324429.6976862,9050,0.2452133595943451
1716324437.4005527,9100,0.24224084615707397
1716324445.0988717,9150,0.07253086566925049
1716324489.9191873,9200,0.11559535562992096
1716324497.5734448,9250,0.10004126280546188
1716324505.2310157,9300,0.07039840519428253
1716324512.9095802,9350,0.12328401952981949
1716324520.5952759,9400,0.2592829465866089
1716324528.2732503,9450,0.2745662331581116
1716324535.953347,9500,0.14755715429782867
1716324543.6605546,9550,0.10687412321567535
1716324551.3691375,9600,0.09358138591051102
1716324559.08553,9650,0.13881339132785797
1716324566.7938442,9700,0.1517464816570282
1716324574.500501,9750,0.05750910937786102
1716324582.2146344,9800,0.053423866629600525
1716324589.9278877,9850,0.14603736996650696
1716324636.0244274,9900,0.17497016489505768
1716324643.669935,9950,0.07987534254789352
1716324651.3321128,10000,0.09821240603923798
1716324659.6807811,10050,0.20424480736255646
1716324667.3517458,10100,0.1451662927865982
1716324675.043041,10150,0.1771833598613739
1716324682.731071,10200,0.16501179337501526
1716324690.4157193,10250,0.051235124468803406
1716324698.1041708,10300,0.07058033347129822
1716324705.7929244,10350,0.14817744493484497
1716324713.4810681,10400,0.11735744029283524
1716324721.1712816,10450,0.08477075397968292
1716324728.867991,10500,0.13093332946300507
1716324774.9047382,10550,0.09795381128787994
1716324782.5481884,10600,0.0648423284292221
1716324790.2162852,10650,0.10140419751405716
1716324797.8900697,10700,0.18221409618854523
1716324805.584324,10750,0.12684352695941925
1716324813.253802,10800,0.11129871010780334
1716324820.9301758,10850,0.09055034071207047
1716324828.630916,10900,0.11415208131074905
1716324836.3140452,10950,0.24541355669498444
1716324844.0019958,11000,0.10899218171834946
1716324851.6949577,11050,0.1631898730993271
1716324859.3832972,11100,0.16900666058063507
1716324867.0678627,11150,0.14786894619464874
1716324912.597249,11200,0.05653635784983635
1716324920.2226205,11250,0.08806446194648743
1716324927.892893,11300,0.09827644377946854
1716324935.5652592,11350,0.13226546347141266
1716324943.2407298,11400,0.08475057780742645
1716324950.9181561,11450,0.08449282497167587
1716324958.5917459,11500,0.09991515427827835
