Wall time,Step,Value
1716219503.9274318,50,0.2854546308517456
1716219515.544241,100,0.11162923276424408
1716219529.080451,150,0.09175849705934525
1716219541.9728155,200,0.09196726977825165
1716219586.4354873,250,0.15010994672775269
1716219594.3964152,300,0.1083904281258583
1716219601.8792999,350,0.08030213415622711
1716219609.9971223,400,0.052422381937503815
1716219649.5237787,450,0.0755983367562294
1716219657.6136723,500,0.051804035902023315
1716219665.2722297,550,0.03174454718828201
1716219673.3301392,600,0.03244563937187195
1716219680.9694912,650,0.10591040551662445
1716219720.5699072,700,0.12777218222618103
1716219729.2944996,750,0.011749960482120514
1716219737.8580549,800,0.04652848839759827
1716219746.6018393,850,0.01548755168914795
1716219789.1089303,900,0.00643421383574605
1716219798.1003432,950,0.04049162194132805
1716219806.5607617,1000,0.009084755554795265
1716219815.616807,1050,0.036555491387844086
1716219859.0839922,1100,0.0338049940764904
1716219868.991175,1150,0.009391315281391144
1716219878.1869247,1200,0.040479421615600586
1716219886.825645,1250,0.008860500529408455
1716219895.8963702,1300,0.10194909572601318
1716219938.507774,1350,0.04992188885807991
1716219947.406256,1400,0.00580217968672514
1716219956.0846844,1450,0.032309792935848236
1716219965.1187196,1500,0.0077095627784729
1716220008.7274761,1550,0.05528531223535538
1716220017.7605658,1600,0.0030507738701999187
1716220027.2439864,1650,0.03137771785259247
1716220036.9856174,1700,0.017973236739635468
1716220045.9681573,1750,0.06185692176222801
1716220090.3785374,1800,0.0166142787784338
1716220099.6941714,1850,0.0721810981631279
1716220108.6358323,1900,0.0022273091599345207
1716220118.0475135,1950,0.03566626459360123
1716220162.0454733,2000,0.004670644178986549
1716220170.9452474,2050,0.002395833842456341
1716220180.15278,2100,0.0065140072256326675
1716220189.2003574,2150,0.0674055814743042
1716220231.390619,2200,0.04900622367858887
1716220239.4330437,2250,0.03125069662928581
1716220247.6467006,2300,0.00365922087803483
1716220255.5822527,2350,0.0025875528808683157
1716220263.8646817,2400,0.04038436338305473
1716220303.2901678,2450,0.014958523213863373
1716220311.2319741,2500,0.0024975796695798635
1716220319.4446967,2550,0.07224695384502411
1716220327.406096,2600,0.10309848189353943
1716220366.7125714,2650,0.0018637134926393628
1716220374.642473,2700,0.0025668120943009853
1716220383.0064824,2750,0.0212467722594738
1716220391.067677,2800,0.00763997808098793
1716220430.60182,2850,0.011205703020095825
1716220438.8014162,2900,0.0026353634893894196
1716220446.8090217,2950,0.003430004231631756
1716220455.1852424,3000,0.0001758470170898363
1716220463.0948186,3050,0.05587471276521683
1716220502.8569138,3100,0.038008127361536026
1716220510.9922237,3150,0.003943347372114658
1716220519.6498914,3200,0.09314057230949402
1716220527.7306066,3250,0.003704408649355173
1716220567.3995018,3300,0.016513757407665253
1716220575.6171,3350,0.0017135795205831528
1716220583.599402,3400,0.0027963900938630104
1716220591.9928691,3450,0.0020572454668581486
1716220599.9083307,3500,0.011075016111135483
1716220639.2957404,3550,0.0009204271482303739
1716220647.253585,3600,0.006262425798922777
1716220656.7555282,3650,0.035180747509002686
1716220664.6232278,3700,0.0008065500296652317
1716220704.0614088,3750,0.016139669343829155
1716220712.350768,3800,0.005198735743761063
1716220720.2729099,3850,0.000513861421495676
1716220728.514224,3900,0.0026754196733236313
1716220767.796192,3950,0.0018761164974421263
1716220776.1861715,4000,0.003138170577585697
1716220784.2744644,4050,0.0003591130953282118
1716220792.5692608,4100,0.002366433385759592
1716220800.7008018,4150,0.0017348523251712322
1716220840.232527,4200,0.0009412616491317749
1716220848.6400928,4250,0.0007899809861555696
1716220856.5980306,4300,0.0010115406475961208
1716220864.9720051,4350,0.04068823158740997
1716220904.2965136,4400,0.003372982842847705
1716220912.6145577,4450,0.0007107086712494493
1716220920.8399518,4500,0.0011538182152435184
1716220929.2241774,4550,0.0014243925688788295
1716220969.0761864,4600,0.00843737181276083
1716220976.6924443,4650,0.007392462342977524
1716220984.8123386,4700,0.0006142993224784732
1716220992.7076495,4750,0.00317680393345654
1716221000.7784507,4800,0.0004333091201260686
1716221042.87608,4850,0.01977095566689968
1716221051.0613906,4900,0.0012279743095859885
1716221058.7528656,4950,0.00538509851321578
1716221066.8825629,5000,0.0006278966902755201
1716221106.981942,5050,0.0003186156682204455
1716221114.5596306,5100,0.008233103901147842
1716221122.4641962,5150,0.0008601883891969919
1716221130.067415,5200,0.0016414353158324957
1716221137.8525949,5250,0.0013695945963263512
1716221175.7517273,5300,0.001600566552951932
1716221184.0409174,5350,0.016696389764547348
1716221191.8440576,5400,0.007798756472766399
1716221200.1137564,5450,0.002327892929315567
1716221239.5677924,5500,0.0010949759744107723
1716221247.714338,5550,0.0005798707134090364
1716221256.557892,5600,0.0035787327215075493
1716221264.6154203,5650,0.00030332928872667253
1716221303.9452198,5700,0.010235908441245556
1716221311.7999797,5750,0.0045470139011740685
1716221320.0914235,5800,0.0008646978531032801
1716221327.9958804,5850,0.0058713932521641254
1716221336.4150112,5900,0.00347988773137331
1716221377.0197172,5950,0.0006246056873351336
1716221385.1952746,6000,0.025735029950737953
1716221393.6778195,6050,0.0072433799505233765
1716221402.6624577,6100,0.00039435134385712445
