Wall time,Step,Value
1716397681.8595896,657,0.7821865677833557
1716397783.3501244,1314,0.8067381978034973
1716397885.022292,1971,0.8386130332946777
1716397986.6931314,2628,0.8879619240760803
1716398088.3121712,3285,0.8955684304237366
1716398189.898067,3942,0.9067420959472656
1716398291.7705595,4599,0.8971793055534363
1716398393.1645968,5256,0.9241392612457275
1716398494.8737977,5913,0.9034620523452759
1716398596.6267061,6570,0.9363590478897095
1716398698.6648917,7227,0.9358820915222168
1716398800.0089595,7884,0.9276041984558105
1716398901.5528026,8541,0.9325518012046814
1716399003.1285632,9198,0.9168215394020081
1716399104.520627,9855,0.9284664988517761
1716399206.4711611,10512,0.9596664309501648
1716399308.3542254,11169,0.9595239162445068
1716399409.5731962,11826,0.9592607021331787
1716399511.1965535,12483,0.962398111820221
1716399612.7232816,13140,0.9610757231712341
1716399714.8653786,13797,0.9628540873527527
1716399816.6158483,14454,0.9618409276008606
1716399917.9601018,15111,0.9637858867645264
1716400019.463123,15768,0.9626591205596924
1716400121.3042145,16425,0.9642136693000793
1716400222.566132,17082,0.9638814926147461
1716400323.7495072,17739,0.96246737241745
1716400425.287524,18396,0.9635055065155029
1716400526.7365623,19053,0.9645837545394897
1716400628.397715,19710,0.964465320110321
1716400730.1423905,20367,0.9636051654815674
1716400831.7109892,21024,0.9637416005134583
1716400932.9893417,21681,0.9635306000709534
1716401034.842291,22338,0.9646523594856262
