Wall time,Step,Value
1716335807.590795,50,0.6526427268981934
1716335814.5383675,100,0.6960066556930542
1716335821.8183386,150,0.6428677439689636
1716335828.6557355,200,0.674004316329956
1716335835.992294,250,0.6256240606307983
1716330929.9443328,300,0.6818034648895264
1716330938.3567483,350,0.6100778579711914
1716330945.746297,400,0.6679204702377319
1716330953.7113047,450,0.6576594114303589
1716330960.5210967,500,0.667704164981842
1716330967.596625,550,0.6148920655250549
1716330974.5004022,600,0.474412202835083
1716330982.869577,650,0.661861777305603
1716331031.559748,700,0.6231246590614319
1716331037.0389886,750,0.5752773284912109
1716331042.4911997,800,0.4812973737716675
1716331048.0150838,850,0.5509245991706848
1716331053.7883148,900,0.6026248335838318
1716331059.2810674,950,0.5082836151123047
1716331064.8939085,1000,0.5670498609542847
1716331070.4989965,1050,0.5453434586524963
1716331074.9999652,1100,0.6346007585525513
1716331079.702016,1150,0.5409302711486816
1716331084.9607058,1200,0.4754558503627777
1716331090.5378423,1250,0.6212531328201294
1716331095.1056824,1300,0.51216721534729
1716331135.610222,1350,0.6874557733535767
1716331140.4607544,1400,0.5621510744094849
1716331145.061756,1450,0.5068001747131348
1716331149.8783321,1500,0.43053823709487915
1716331154.4742582,1550,0.539031982421875
1716331159.1773942,1600,0.3583117425441742
1716331163.7990386,1650,0.41478925943374634
1716331168.505839,1700,0.6088969707489014
1716331173.066488,1750,0.5314513444900513
1716331177.7794733,1800,0.45435208082199097
1716331182.3926196,1850,0.5217088460922241
1716331186.929313,1900,0.4564576745033264
1716331191.671558,1950,0.39120519161224365
1716331232.354698,2000,0.49217742681503296
1716331237.002174,2050,0.5045424699783325
1716331241.6271627,2100,0.4463021159172058
1716331246.153822,2150,0.42806410789489746
1716331250.907684,2200,0.4179055094718933
1716331255.517078,2250,0.4251946210861206
1716331260.0018547,2300,0.3740566372871399
1716331264.8031235,2350,0.5504601001739502
1716331269.2710195,2400,0.46562957763671875
1716331274.1039748,2450,0.363429993391037
1716331278.5872734,2500,0.49081483483314514
1716331283.3691695,2550,0.4600667953491211
1716331287.9408119,2600,0.4763927459716797
1716331328.3090513,2650,0.46445757150650024
1716331332.9007108,2700,0.4272180199623108
1716331337.6285832,2750,0.3896866738796234
1716331342.2864156,2800,0.3624989986419678
1716331347.0067966,2850,0.3832952678203583
1716331351.686803,2900,0.379269540309906
1716331356.3602817,2950,0.45869821310043335
1716331360.9979455,3000,0.5117127895355225
1716331365.7452571,3050,0.502601146697998
1716331370.3116364,3100,0.41421008110046387
1716331375.023549,3150,0.3482106029987335
1716331379.5835533,3200,0.32962101697921753
1716331384.3709106,3250,0.39785733819007874
1716331424.637181,3300,0.5571296811103821
1716331429.4041367,3350,0.3699148893356323
1716331433.9258986,3400,0.42095330357551575
1716331438.7614455,3450,0.416014701128006
1716331443.3651652,3500,0.38816606998443604
1716331448.1403978,3550,0.33346205949783325
1716331452.578041,3600,0.4550221264362335
1716331457.3851619,3650,0.3932341933250427
1716331461.9224486,3700,0.36425745487213135
1716331466.6300893,3750,0.34592926502227783
1716331471.3052878,3800,0.44947975873947144
1716331475.963296,3850,0.3887636959552765
1716331480.6518805,3900,0.31966280937194824
1716331521.1116009,3950,0.4714601933956146
1716331525.856554,4000,0.3364178240299225
1716331530.4208922,4050,0.35452452301979065
1716331535.0792906,4100,0.33363449573516846
1716331539.894902,4150,0.3396564722061157
1716331544.5044758,4200,0.3989850878715515
1716331549.2678094,4250,0.3920442461967468
1716331553.8315265,4300,0.34878242015838623
1716331558.6240697,4350,0.3657780885696411
1716331563.198435,4400,0.48462891578674316
1716331567.889862,4450,0.44592568278312683
1716331572.5880454,4500,0.38700318336486816
1716331577.4144921,4550,0.3588016927242279
1716331618.0287669,4600,0.47461235523223877
1716331622.3551903,4650,0.47652286291122437
1716331627.0852165,4700,0.43892520666122437
1716331631.813718,4750,0.314680278301239
1716331636.5050035,4800,0.3632640242576599
1716331641.1830218,4850,0.2958579957485199
1716331645.7813993,4900,0.46787571907043457
1716331650.5215955,4950,0.3229929804801941
1716331655.0004308,5000,0.23858094215393066
1716331659.7418935,5050,0.3282442092895508
1716331664.3272548,5100,0.3606124520301819
1716331669.1091304,5150,0.34797585010528564
1716331673.7389896,5200,0.3163753151893616
1716331678.5636294,5250,0.29681631922721863
1716331719.0801146,5300,0.2830740213394165
1716331723.8406515,5350,0.26204946637153625
1716331728.392492,5400,0.38814589381217957
1716331733.131702,5450,0.350324809551239
1716331737.5741544,5500,0.429055392742157
1716331742.2508771,5550,0.48375195264816284
1716331746.8118038,5600,0.29939794540405273
1716331751.5996513,5650,0.29497969150543213
1716331756.1921625,5700,0.3151308000087738
1716331760.816253,5750,0.41233503818511963
1716331765.3415644,5800,0.4179128408432007
1716331770.126068,5850,0.3720395565032959
1716331774.695581,5900,0.47053927183151245
1716331815.3519094,5950,0.2512871026992798
1716331819.9188857,6000,0.46832340955734253
1716331824.7087877,6050,0.2718496322631836
1716331829.3019598,6100,0.3002350330352783
1716331834.09573,6150,0.4198303520679474
1716331838.716855,6200,0.39967426657676697
1716331843.4500766,6250,0.3614732027053833
1716331847.953386,6300,0.278886079788208
1716331852.755766,6350,0.2399025559425354
1716331857.2445335,6400,0.3402872085571289
1716331861.9273958,6450,0.32290852069854736
1716331866.609545,6500,0.3647845387458801
1716331871.225332,6550,0.36670345067977905
1716331911.6854637,6600,0.3173440396785736
1716331916.3842478,6650,0.39200103282928467
1716331921.0586703,6700,0.351193904876709
1716331925.8763247,6750,0.37615150213241577
1716331930.528841,6800,0.26149848103523254
1716331935.1939852,6850,0.46918606758117676
1716331939.8238375,6900,0.5286814570426941
1716331944.3571782,6950,0.30656060576438904
1716331949.132084,7000,0.36650514602661133
1716331953.7969058,7050,0.32312655448913574
1716331958.5459878,7100,0.2714100480079651
1716331963.094514,7150,0.33421045541763306
1716331967.8713937,7200,0.3204262852668762
1716332008.4942453,7250,0.24754606187343597
1716332013.0107422,7300,0.45524004101753235
1716332017.8098807,7350,0.3599086105823517
1716332022.3581743,7400,0.36309391260147095
1716332027.1669765,7450,0.3437638282775879
1716332031.6137972,7500,0.33493781089782715
1716332036.3716524,7550,0.3842712938785553
1716332041.002899,7600,0.3044383227825165
1716332045.8027935,7650,0.2697334885597229
1716332050.3384645,7700,0.30354437232017517
1716332054.9710214,7750,0.277531236410141
1716332059.5620356,7800,0.24743671715259552
1716332064.311906,7850,0.32954585552215576
1716332104.525974,7900,0.43830573558807373
1716332109.2513766,7950,0.35925477743148804
1716332113.7409394,8000,0.27736133337020874
1716332118.4116325,8050,0.3882714509963989
1716332122.9738917,8100,0.2424599826335907
1716332127.7021284,8150,0.32205942273139954
1716332132.1889977,8200,0.2533310651779175
1716332136.8516772,8250,0.26251402497291565
1716332141.4915586,8300,0.3278098702430725
1716332146.1305382,8350,0.24922408163547516
1716332150.7621877,8400,0.254242479801178
1716332155.512755,8450,0.3471311628818512
1716332160.0638232,8500,0.19072255492210388
1716332200.750119,8550,0.2459927499294281
1716332205.2811787,8600,0.502042293548584
1716332209.9926722,8650,0.5264636278152466
1716332214.5545816,8700,0.3527575135231018
1716332219.2278488,8750,0.29653406143188477
1716332223.9834325,8800,0.43503549695014954
1716332228.6126149,8850,0.23249375820159912
1716332233.1961215,8900,0.2874789535999298
1716332237.9079227,8950,0.4236414432525635
1716332242.482288,9000,0.24438735842704773
1716332247.1855466,9050,0.3381044864654541
1716332251.7938626,9100,0.2859579920768738
1716332256.4685981,9150,0.22672048211097717
1716332297.2932823,9200,0.1949944943189621
1716332301.655485,9250,0.30886533856391907
1716332306.281911,9300,0.3214453458786011
1716332310.9820216,9350,0.23773327469825745
1716332315.7040613,9400,0.30405449867248535
1716332320.2403333,9450,0.1956741213798523
1716332324.950659,9500,0.3384697437286377
1716332329.5612838,9550,0.268129825592041
1716332334.2375145,9600,0.35952016711235046
1716332338.8421412,9650,0.4277104139328003
1716332343.5083346,9700,0.2208273857831955
1716332348.1097956,9750,0.2806932330131531
1716332352.8197522,9800,0.28795063495635986
1716332357.527351,9850,0.32348138093948364
1716332397.9986417,9900,0.2906549572944641
1716332402.5984828,9950,0.2854294180870056
1716332407.4000545,10000,0.3505789041519165
1716332412.57053,10050,0.2892884910106659
1716332417.1249547,10100,0.41034168004989624
1716332421.812709,10150,0.29497116804122925
1716332426.5781417,10200,0.34853917360305786
1716332431.1650486,10250,0.2789323329925537
1716332435.9903193,10300,0.2493392825126648
1716332440.596059,10350,0.1933867633342743
