Wall time,Step,Value
1716331015.1850739,657,0.6834444403648376
1716331120.7662373,1314,0.6907777786254883
1716331218.0478907,1971,0.7285555601119995
1716331314.793782,2628,0.7818889021873474
1716331411.9126985,3285,0.7680000066757202
1716331508.872995,3942,0.7905555367469788
1716331606.3029723,4599,0.7691110968589783
1716331703.4000041,5256,0.8190000057220459
1716331800.1631541,5913,0.8287777900695801
1716331897.4455504,6570,0.8069999814033508
1716331994.7931774,7227,0.8487777709960938
1716332091.6336384,7884,0.8413333296775818
1716332188.4090319,8541,0.846666693687439
1716332285.3234084,9198,0.8171111345291138
1716332382.4409754,9855,0.8122222423553467
1716332480.7564087,10512,0.8591111302375793
1716332577.5086243,11169,0.863777756690979
1716332674.4770567,11826,0.8317777514457703
1716332771.5663118,12483,0.862666666507721
1716332868.7131681,13140,0.8663333058357239
1716332966.1805913,13797,0.8697777986526489
1716333063.7890913,14454,0.8648889064788818
1716333161.3261032,15111,0.8686666488647461
1716333258.7573767,15768,0.8761110901832581
1716333356.468092,16425,0.8752222061157227
1716333453.52205,17082,0.8714444637298584
1716333551.044885,17739,0.8825555443763733
1716333648.3231528,18396,0.8677777647972107
1716333745.3818934,19053,0.8711110949516296
1716333842.2846792,19710,0.8805555701255798
1716333941.0035322,20367,0.878333330154419
1716334039.4741218,21024,0.8781111240386963
1716334139.2330322,21681,0.8963333368301392
1716334238.6900318,22338,0.8964444398880005
1716365429.433866,22995,0.8994444608688354
1716365533.3756747,23652,0.899222195148468
1716365633.1115422,24309,0.9005555510520935
1716365730.3874803,24966,0.8998888731002808
1716365827.441017,25623,0.902999997138977
1716365924.7273486,26280,0.8985555768013
1716366022.3242857,26937,0.8996666669845581
1716366119.9115446,27594,0.8997777700424194
1716366216.4516578,28251,0.8982222080230713
1716366313.9340112,28908,0.9011111259460449
1716366415.0690877,29565,0.8978888988494873
1716366515.638018,30222,0.8970000147819519
1716366617.4333394,30879,0.901888906955719
1716366716.8325343,31536,0.9027777910232544
1716366816.9165077,32193,0.9016666412353516
1716366913.985236,32850,0.8975555300712585
1716367011.7231255,33507,0.8993333578109741
1716367128.320382,34164,0.9014444351196289
